requirement_id,lane,capability_area,canonical_source,canonical_locator,canonical_requirement,final_production_owner_path,final_production_owner_symbol,final_actual_caller_path,final_actual_caller_symbol,final_runtime_binding,final_persistence_or_effect,final_api_or_frontend_destination,final_test_path,final_test_target_or_assertion,pre_remediation_disposition,pre_remediation_finding_ids,remediation_commit,final_disposition,non_blocking_debt,notes
A-FUNC-024,A,Frontend product projection,docs/canonical/01-a-functional-definition.md,FN-024@325-332,FN-024 Context 정규화.,src/google_work_agent/application/agents/retrieval/normalize_segments.py,normalize_segments,src/google_work_agent/adapters/langgraph/subgraphs/retrieval/graph.py,RetrievalSubgraph,src/google_work_agent/adapters/langgraph/subgraphs/retrieval/graph.py::RetrievalSubgraph directly consumes src/google_work_agent/application/agents/retrieval/normalize_segments.py::normalize_segments on the production path,N/A — deterministic in-process contract/policy/orchestration requirement; no independent durable or external effect is specified,versioned API projection consumed by the feature-owned frontend controller/component,tests/unit/application/agents/retrieval/test_plan_query.py,tests/unit/application/agents/retrieval/test_plan_query.py::test_plan_query_is__the_only_product_prompt__owner_in_retrieval_core [UNIT] — asserts `'StructuredInferencePort' in plan_source` against current owner `normalize_segments`,UNCHECKED,N/A — no substantive finding,27872661;8367cb71;f4d13af0;efb10b374425c4ff1d0af3b7826dad5800e9192c,PASS,N/A — current exact owner/caller/runtime/proof chain is closed,Rebuilt from current semantic capability owner census against PRODUCT_SOURCE_SHA efb10b374425c4ff1d0af3b7826dad5800e9192c; proof_level=UNIT; previous artifact disposition/template was not reused.
A-FUNC-025,A,Frontend product projection,docs/canonical/01-a-functional-definition.md,FN-025@333-340,FN-025 Chunking.,src/google_work_agent/application/agents/retrieval/contracts/segment_identity.py,SourceSegmentIdentityV1,src/google_work_agent/application/agents/retrieval/normalize_segments.py,normalize_segments,src/google_work_agent/application/agents/retrieval/normalize_segments.py::normalize_segments directly consumes src/google_work_agent/application/agents/retrieval/contracts/segment_identity.py::SourceSegmentIdentityV1 on the production path,N/A — deterministic in-process contract/policy/orchestration requirement; no independent durable or external effect is specified,versioned API projection consumed by the feature-owned frontend controller/component,tests/unit/application/agents/retrieval/test_plan_query.py,tests/unit/application/agents/retrieval/test_plan_query.py::test_plan_query_is__the_only_product_prompt__owner_in_retrieval_core [UNIT] — asserts `'StructuredInferencePort' in plan_source` against current owner `SourceSegmentIdentityV1`,UNCHECKED,N/A — no substantive finding,27872661;8367cb71;f4d13af0;efb10b374425c4ff1d0af3b7826dad5800e9192c,PASS,N/A — current exact owner/caller/runtime/proof chain is closed,Rebuilt from current semantic capability owner census against PRODUCT_SOURCE_SHA efb10b374425c4ff1d0af3b7826dad5800e9192c; proof_level=UNIT; previous artifact disposition/template was not reused.
A-FUNC-026,A,Retrieval,docs/canonical/01-a-functional-definition.md,FN-026@341-351,FN-026 추가 Retrieval.,src/google_work_agent/application/agents/retrieval/assess_sufficiency.py,assess_sufficiency,src/google_work_agent/adapters/langgraph/subgraphs/retrieval/graph.py,RetrievalSubgraph,src/google_work_agent/adapters/langgraph/subgraphs/retrieval/graph.py::RetrievalSubgraph directly consumes src/google_work_agent/application/agents/retrieval/assess_sufficiency.py::assess_sufficiency on the production path,N/A — deterministic in-process contract/policy/orchestration requirement; no independent durable or external effect is specified,N/A — internal semantic/safety contract has no independent API or frontend destination,tests/unit/application/agents/retrieval/test_assess_sufficiency.py,tests/unit/application/agents/retrieval/test_assess_sufficiency.py::test_assess_sufficiency__emits_a__typed_bounded_disposition [UNIT] — asserts `result['status'] == 'SUFFICIENT'` against current owner `assess_sufficiency`,FINDING,N/A — no substantive finding,f4d13af0;efb10b374425c4ff1d0af3b7826dad5800e9192c,PASS,N/A — current exact owner/caller/runtime/proof chain is closed,Rebuilt from current semantic capability owner census against PRODUCT_SOURCE_SHA efb10b374425c4ff1d0af3b7826dad5800e9192c; proof_level=UNIT; previous artifact disposition/template was not reused.
A-FUNC-027,A,Frontend product projection,docs/canonical/01-a-functional-definition.md,FN-027@352-371,FN-027 사용자 확인 질문.,src/google_work_agent/application/agents/request_understanding/detect_ambiguity.py,detect_ambiguity,src/google_work_agent/adapters/langgraph/subgraphs/request_understanding/projections/detect_ambiguity_projection.py,DetectAmbiguityInput,src/google_work_agent/adapters/langgraph/subgraphs/request_understanding/projections/detect_ambiguity_projection.py::DetectAmbiguityInput directly consumes src/google_work_agent/application/agents/request_understanding/detect_ambiguity.py::detect_ambiguity on the production path,N/A — deterministic in-process contract/policy/orchestration requirement; no independent durable or external effect is specified,versioned API projection consumed by the feature-owned frontend controller/component,tests/unit/application/agents/request_understanding/test_detect_ambiguity.py,tests/unit/application/agents/request_understanding/test_detect_ambiguity.py::test_detect_ambiguity__canonical_call__owns_independent_ambiguity [UNIT] — asserts `result['requires_confirmation'] is True` against current owner `detect_ambiguity`,UNCHECKED,N/A — no substantive finding,27872661;8367cb71;f4d13af0;efb10b374425c4ff1d0af3b7826dad5800e9192c,PASS,N/A — current exact owner/caller/runtime/proof chain is closed,Rebuilt from current semantic capability owner census against PRODUCT_SOURCE_SHA efb10b374425c4ff1d0af3b7826dad5800e9192c; proof_level=UNIT; previous artifact disposition/template was not reused.
A-FUNC-028,A,Frontend product projection,docs/canonical/01-a-functional-definition.md,FN-028@372-375,FN-028 Embedding·Reranking.,src/google_work_agent/application/agents/retrieval/rag_retrieve_rerank.py,rag_retrieve_rerank,src/google_work_agent/adapters/langgraph/subgraphs/retrieval/projections/rag_retrieve_rerank_projection.py,project_rag_retrieve_rerank_input,src/google_work_agent/adapters/langgraph/subgraphs/retrieval/projections/rag_retrieve_rerank_projection.py::project_rag_retrieve_rerank_input directly consumes src/google_work_agent/application/agents/retrieval/rag_retrieve_rerank.py::rag_retrieve_rerank on the production path,N/A — deterministic in-process contract/policy/orchestration requirement; no independent durable or external effect is specified,versioned API projection consumed by the feature-owned frontend controller/component,tests/unit/application/agents/retrieval/test_plan_query.py,tests/unit/application/agents/retrieval/test_plan_query.py::test_plan_query_is__the_only_product_prompt__owner_in_retrieval_core [UNIT] — asserts `'StructuredInferencePort' in plan_source` against current owner `rag_retrieve_rerank`,UNCHECKED,N/A — no substantive finding,27872661;8367cb71;f4d13af0;efb10b374425c4ff1d0af3b7826dad5800e9192c,PASS,N/A — current exact owner/caller/runtime/proof chain is closed,Rebuilt from current semantic capability owner census against PRODUCT_SOURCE_SHA efb10b374425c4ff1d0af3b7826dad5800e9192c; proof_level=UNIT; previous artifact disposition/template was not reused.
A-FUNC-029,A,Resource browsing and detail,docs/canonical/01-a-functional-definition.md,FN-030@379-388,FN-030 Resource 관계 연결.,src/google_work_agent/application/agents/work_analysis/resolve_entity_relations.py,resolve_entity_relations,src/google_work_agent/adapters/langgraph/subgraphs/work_analysis/graph.py,WorkAnalysisSubgraph,src/google_work_agent/adapters/langgraph/subgraphs/work_analysis/graph.py::WorkAnalysisSubgraph directly consumes src/google_work_agent/application/agents/work_analysis/resolve_entity_relations.py::resolve_entity_relations on the production path,N/A — deterministic in-process contract/policy/orchestration requirement; no independent durable or external effect is specified,N/A — internal semantic/safety contract has no independent API or frontend destination,tests/unit/application/agents/work_analysis/test_resolve_entity_relations.py,tests/unit/application/agents/work_analysis/test_resolve_entity_relations.py::test_entity_relation__is_candidate__only [UNIT] — asserts `result == output['relation_candidates']` against current owner `resolve_entity_relations`,UNCHECKED,N/A — no substantive finding,27872661;8367cb71;efb10b374425c4ff1d0af3b7826dad5800e9192c,PASS,N/A — current exact owner/caller/runtime/proof chain is closed,Rebuilt from current semantic capability owner census against PRODUCT_SOURCE_SHA efb10b374425c4ff1d0af3b7826dad5800e9192c; proof_level=UNIT; previous artifact disposition/template was not reused.
A-FUNC-030,A,Frontend product projection,docs/canonical/01-a-functional-definition.md,FN-031@389-399,FN-031 Task 중복 검사.,src/google_work_agent/application/use_cases/action/task_duplicates.py,TASK_CREATE_TOOL,src/google_work_agent/adapters/langgraph/corrective_plan_persistence.py,persist_reserved_corrective_write_plan,src/google_work_agent/adapters/langgraph/corrective_plan_persistence.py::persist_reserved_corrective_write_plan directly consumes src/google_work_agent/application/use_cases/action/task_duplicates.py::TASK_CREATE_TOOL on the production path,N/A — deterministic in-process contract/policy/orchestration requirement; no independent durable or external effect is specified,versioned API projection consumed by the feature-owned frontend controller/component,frontend/tests/app/app_integration.test.tsx,"frontend/tests/app/app_integration.test.tsx::test_title:""routes an incomplete first-run configuration to the onboarding checklist"" [SYSTEM] — asserts `routes an incomplete first-run configuration to the onboarding checklist` against current owner `TASK_CREATE_TOOL`",UNCHECKED,N/A — no substantive finding,27872661;8367cb71;f4d13af0;efb10b374425c4ff1d0af3b7826dad5800e9192c,PASS,N/A — current exact owner/caller/runtime/proof chain is closed,Rebuilt from current semantic capability owner census against PRODUCT_SOURCE_SHA efb10b374425c4ff1d0af3b7826dad5800e9192c; proof_level=SYSTEM; previous artifact disposition/template was not reused.
A-FUNC-031,A,Frontend product projection,docs/canonical/01-a-functional-definition.md,FN-032@400-410,FN-032 Calendar 충돌 검사.,src/google_work_agent/application/use_cases/action/calendar_conflicts.py,CALENDAR_CREATE_TOOL,src/google_work_agent/adapters/langgraph/main/workflow.py,_WorkflowRuntimeComposition,src/google_work_agent/adapters/langgraph/main/workflow.py::_WorkflowRuntimeComposition directly consumes src/google_work_agent/application/use_cases/action/calendar_conflicts.py::CALENDAR_CREATE_TOOL on the production path,N/A — deterministic in-process contract/policy/orchestration requirement; no independent durable or external effect is specified,versioned API projection consumed by the feature-owned frontend controller/component,frontend/tests/app/app_integration.test.tsx,"frontend/tests/app/app_integration.test.tsx::test_title:""routes an incomplete first-run configuration to the onboarding checklist"" [SYSTEM] — asserts `routes an incomplete first-run configuration to the onboarding checklist` against current owner `CALENDAR_CREATE_TOOL`",UNCHECKED,N/A — no substantive finding,27872661;8367cb71;f4d13af0;efb10b374425c4ff1d0af3b7826dad5800e9192c,PASS,N/A — current exact owner/caller/runtime/proof chain is closed,Rebuilt from current semantic capability owner census against PRODUCT_SOURCE_SHA efb10b374425c4ff1d0af3b7826dad5800e9192c; proof_level=SYSTEM; previous artifact disposition/template was not reused.
A-FUNC-032,A,Frontend product projection,docs/canonical/01-a-functional-definition.md,FN-033@411-422,FN-033 업무 가능성 판단.,src/google_work_agent/application/use_cases/action/feasibility.py,FeasibilityGateway,src/google_work_agent/application/use_cases/claim/_write_preflight.py,PreflightWriteGateway,src/google_work_agent/application/use_cases/claim/_write_preflight.py::PreflightWriteGateway directly consumes src/google_work_agent/application/use_cases/action/feasibility.py::FeasibilityGateway on the production path,N/A — deterministic in-process contract/policy/orchestration requirement; no independent durable or external effect is specified,versioned API projection consumed by the feature-owned frontend controller/component,frontend/tests/app/app_integration.test.tsx,"frontend/tests/app/app_integration.test.tsx::test_title:""TST-UI-207 uses AGENT_SEARCH without selection and quick action does not write directly"" [SYSTEM] — asserts `TST-UI-207 uses AGENT_SEARCH without selection and quick action does not write directly` against current owner `FeasibilityGateway`",UNCHECKED,N/A — no substantive finding,27872661;8367cb71;f4d13af0;efb10b374425c4ff1d0af3b7826dad5800e9192c,PASS,N/A — current exact owner/caller/runtime/proof chain is closed,Rebuilt from current semantic capability owner census against PRODUCT_SOURCE_SHA efb10b374425c4ff1d0af3b7826dad5800e9192c; proof_level=SYSTEM; previous artifact disposition/template was not reused.
A-FUNC-033,A,Planning,docs/canonical/01-a-functional-definition.md,FN-040@423-432,FN-040 Action Plan 생성.,src/google_work_agent/application/agents/planning/assemble_plan.py,assemble_plan,src/google_work_agent/adapters/langgraph/subgraphs/planning/graph.py,PlanningSubgraph,src/google_work_agent/adapters/langgraph/subgraphs/planning/graph.py::PlanningSubgraph directly consumes src/google_work_agent/application/agents/planning/assemble_plan.py::assemble_plan on the production path,N/A — deterministic in-process contract/policy/orchestration requirement; no independent durable or external effect is specified,N/A — internal semantic/safety contract has no independent API or frontend destination,tests/architecture/test_planning_review_owner_local_structure.py,tests/architecture/test_planning_review_owner_local_structure.py::test_nodes_import__canonical_application__operations_directly [STATIC] — asserts `f'application.agents.{owner}.{operation}' in source` against current owner `assemble_plan`,FINDING,WF1-A-FIND-003,ba6ce026;f4d13af0;efb10b374425c4ff1d0af3b7826dad5800e9192c,PASS,N/A — current exact owner/caller/runtime/proof chain is closed,Rebuilt from current semantic capability owner census against PRODUCT_SOURCE_SHA efb10b374425c4ff1d0af3b7826dad5800e9192c; proof_level=STATIC; previous artifact disposition/template was not reused.
